symbol,max_entries,basket_id,leg_no,signal_time,entry_time,exit_time,direction,entry,exit_price,basket_sl,basket_tp,sl_dist,pnl_r_clean,pnl_r_after_cost,bars_held,exit_reason,basket_key
SILVER,4,4,1,2015-08-10 14:00:00,2015-08-10 15:00:00,2015-08-12 13:00:00,long,15.09,15.501239839523034,14.952920053492322,15.501239839523034,0.1370799465076783,2.999999999999996,2.744674542909599,44,TP,SILVER#4#4
SILVER,4,5,1,2015-08-26 06:00:00,2015-08-26 07:00:00,2015-08-28 14:00:00,short,14.488,14.672780605588502,14.672780605588502,13.933658183234492,0.18478060558850262,-0.9999999999999964,-1.1894138180169338,53,SL,SILVER#4#5
SILVER,4,6,1,2015-10-05 12:00:00,2015-10-05 13:00:00,2015-10-06 14:00:00,long,15.483,16.04911288333582,15.294295705554728,16.04911288333582,0.1887042944452731,2.999999999999999,2.814524623814797,24,TP,SILVER#4#6
SILVER,4,7,1,2015-10-28 13:00:00,2015-10-28 14:00:00,2015-10-28 18:00:00,long,16.239,16.10622455486152,16.10622455486152,16.63732633541544,0.1327754451384804,-1.0000000000000064,-1.2636029573351997,4,SL,SILVER#4#7
SILVER,4,8,1,2016-01-26 07:00:00,2016-01-26 08:00:00,2016-01-26 08:00:00,long,14.386,14.265574656632491,14.265574656632491,14.74727603010252,0.12042534336750739,-1.000000000000003,-1.290636497445471,0,SL,SILVER#4#8
SILVER,4,9,1,2016-04-12 08:00:00,2016-04-12 09:00:00,2016-04-12 15:00:00,long,16.005,15.86651242446945,15.86651242446945,16.420462726591644,0.1384875755305489,-1.0000000000000009,-1.2527302529913928,6,SL,SILVER#4#9
SILVER,4,10,1,2016-04-19 06:00:00,2016-04-19 07:00:00,2016-04-19 07:00:00,long,16.681,16.507733465359358,16.507733465359358,17.200799603921926,0.17326653464064165,-1.0000000000000067,-1.2020009234477507,0,SL,SILVER#4#10
SILVER,4,11,1,2016-10-04 12:00:00,2016-10-04 13:00:00,2016-10-04 16:00:00,short,18.513,17.902870869525326,18.716376376824893,17.902870869525326,0.20337637682489207,2.999999999999995,2.8279052830696445,3,TP,SILVER#4#11
SILVER,4,12,1,2016-11-11 18:00:00,2016-11-11 19:00:00,2016-12-20 06:00:00,short,17.283,15.861087775181016,17.75697074160633,15.861087775181016,0.4739707416063283,3.0000000000000013,2.926155779402371,599,TP,SILVER#4#12
SILVER,4,13,1,2017-01-31 12:00:00,2017-01-31 13:00:00,2017-02-08 14:00:00,long,17.364,17.857424554900366,17.199525148366547,17.857424554900366,0.1644748516334549,3.000000000000001,2.787201510429082,139,TP,SILVER#4#13
SILVER,4,14,1,2017-04-23 22:00:00,2017-04-23 23:00:00,2017-04-24 00:00:00,short,17.732,17.900600064858985,17.900600064858985,17.226199805423043,0.1686000648589858,-0.9999999999999976,-1.2075918537117594,1,SL,SILVER#4#14
SILVER,4,15,1,2017-11-17 18:00:00,2017-11-17 19:00:00,2017-11-20 02:00:00,long,17.307,17.192794773950396,17.192794773950396,17.649615678148805,0.11420522604960207,-1.0000000000000018,-1.3064658353270016,6,SL,SILVER#4#15
SILVER,4,16,1,2018-03-20 14:00:00,2018-03-20 15:00:00,2018-03-21 01:00:00,short,16.142,16.242287681183285,16.242287681183285,15.841136956450145,0.10028768118328504,-1.0000000000000053,-1.3489960041656055,9,SL,SILVER#4#16
SILVER,4,17,1,2018-04-11 14:00:00,2018-04-11 15:00:00,2018-04-11 18:00:00,long,16.834,16.70126898895061,16.70126898895061,17.232193033148175,0.13273101104939217,-0.999999999999987,-1.2636912031580483,3,SL,SILVER#4#17
SILVER,4,18,1,2018-06-19 11:00:00,2018-06-19 12:00:00,2018-06-22 06:00:00,short,16.272,16.394853270073106,16.394853270073106,15.903440189780676,0.12285327007310745,-1.0000000000000042,-1.2848927015062186,63,SL,SILVER#4#18
SILVER,4,19,1,2018-07-17 13:00:00,2018-07-17 14:00:00,2018-07-19 08:00:00,short,15.578,15.292461069491502,15.673179643502833,15.292461069491502,0.09517964350283248,3.000000000000002,2.6322743108513706,40,TP,SILVER#4#19
SILVER,4,20,1,2019-03-01 13:00:00,2019-03-01 14:00:00,2019-03-01 17:00:00,short,15.458,15.212516845935106,15.539827718021632,15.212516845935106,0.08182771802163159,2.9999999999999942,2.572272075450666,3,TP,SILVER#4#20
SILVER,4,21,1,2019-05-16 15:00:00,2019-05-16 16:00:00,2019-05-23 15:00:00,short,14.536,14.626078318277985,14.626078318277985,14.265765045166045,0.09007831827798479,-1.0000000000000069,-1.3885507708080156,114,SL,SILVER#4#21
SILVER,4,22,1,2019-07-16 13:00:00,2019-07-16 14:00:00,2019-07-17 18:00:00,long,15.576,15.966090972452115,15.445969675849296,15.966090972452115,0.13003032415070467,3.0000000000000013,2.7308320176189436,27,TP,SILVER#4#22
SILVER,4,23,1,2019-08-07 01:00:00,2019-08-07 02:00:00,2019-08-07 18:00:00,long,16.745,17.203633388420464,16.592122203859848,17.203633388420464,0.1528777961401542,3.000000000000001,2.7710589707356,16,TP,SILVER#4#23
SILVER,4,24,1,2019-08-25 22:00:00,2019-08-25 23:00:00,2019-08-27 16:00:00,long,17.629,18.17601161630485,17.44666279456505,18.17601161630485,0.18233720543495044,2.999999999999994,2.808047952053934,40,TP,SILVER#4#24
SILVER,4,25,1,2019-10-25 06:00:00,2019-10-25 07:00:00,2019-10-25 17:00:00,long,18.015,17.88832039860692,17.88832039860692,18.395038804179247,0.1266796013930817,-1.000000000000004,-1.2762875760194181,10,SL,SILVER#4#25
SILVER,4,26,1,2019-11-07 15:00:00,2019-11-07 16:00:00,2019-11-12 15:00:00,short,17.207,16.63438263759988,17.397872454133374,16.63438263759988,0.19087245413337275,3.0000000000000084,2.8166314769781176,68,TP,SILVER#4#26
SILVER,4,27,1,2019-12-06 14:00:00,2019-12-06 15:00:00,2019-12-11 15:00:00,short,16.59,16.737165085875404,16.737165085875404,16.148504742373788,0.1471650858754041,-0.9999999999999984,-1.2378281491958787,69,SL,SILVER#4#27
SILVER,4,28,1,2019-12-23 06:00:00,2019-12-23 07:00:00,2019-12-24 05:00:00,long,17.314,17.589146083359328,17.222284638880225,17.589146083359328,0.09171536111977537,3.000000000000018,2.6183845369775045,21,TP,SILVER#4#28
SILVER,4,29,1,2020-02-18 15:00:00,2020-02-18 16:00:00,2020-02-21 05:00:00,long,18.114,18.486046532102776,17.989984489299076,18.486046532102776,0.12401551070092497,3.000000000000003,2.7177772376843605,58,TP,SILVER#4#29
SILVER,4,30,1,2020-03-12 12:00:00,2020-03-12 13:00:00,2020-03-13 14:00:00,short,16.062,15.211845831778732,16.345384722740423,15.211845831778732,0.283384722740423,3.0000000000000027,2.8764929892425464,24,TP,SILVER#4#30
SILVER,4,31,1,2020-03-16 07:00:00,2020-03-16 08:00:00,2020-03-16 10:00:00,short,14.052,12.69512046461272,14.504293178462426,12.69512046461272,0.45229317846242706,2.9999999999999982,2.922616564505829,2,TP,SILVER#4#31
SILVER,4,32,1,2020-09-21 13:00:00,2020-09-21 14:00:00,2020-09-21 14:00:00,short,25.581,24.225136004705426,26.032954665098192,24.225136004705426,0.4519546650981913,2.9999999999999982,2.9225586044290597,0,TP,SILVER#4#32
SILVER,4,33,1,2020-11-05 20:00:00,2020-11-05 21:00:00,2020-11-06 01:00:00,long,25.371,24.97347814270867,24.97347814270867,26.563565571873983,0.39752185729132783,-0.999999999999998,-1.0880454731180964,3,SL,SILVER#4#33
SILVER,4,34,1,2020-11-24 10:00:00,2020-11-24 11:00:00,2020-11-25 08:00:00,short,23.131,23.42954301899138,23.42954301899138,22.23537094302586,0.29854301899138047,-1.0000000000000029,-1.1172360355912778,20,SL,SILVER#4#34
SILVER,4,35,1,2021-01-29 11:00:00,2021-01-29 12:00:00,2021-01-29 17:00:00,long,27.461,26.840561848939327,26.840561848939327,29.322314453182017,0.6204381510606726,-0.9999999999999983,-1.0564117469890668,5,SL,SILVER#4#35
SILVER,4,36,1,2021-03-25 11:00:00,2021-03-25 12:00:00,2021-03-25 13:00:00,short,24.673,24.909014783928193,24.909014783928193,23.96495564821542,0.2360147839281936,-1.0000000000000029,-1.1482957949390553,1,SL,SILVER#4#36
SILVER,4,37,1,2021-06-16 20:00:00,2021-06-16 22:00:00,2021-06-17 16:00:00,short,26.915,25.82120949259327,27.27959683580224,25.82120949259327,0.36459683580224345,2.9999999999999996,2.9040035552612853,18,TP,SILVER#4#37
SILVER,4,38,1,2021-07-19 02:00:00,2021-07-19 03:00:00,2021-07-20 14:00:00,short,25.471,24.817282550600027,25.688905816466658,24.817282550600027,0.21790581646665766,3.0000000000000027,2.839380147957845,34,TP,SILVER#4#38
SILVER,4,39,1,2021-08-06 13:00:00,2021-08-06 14:00:00,2021-08-08 22:00:00,short,24.252,23.45780887133322,24.51673037622226,23.45780887133322,0.2647303762222592,3.000000000000002,2.8677900114846864,7,TP,SILVER#4#39
SILVER,4,40,1,2021-09-29 13:00:00,2021-09-29 14:00:00,2021-09-30 14:00:00,short,21.682,21.96881737489448,21.96881737489448,20.821547875316554,0.2868173748944817,-1.0000000000000033,-1.1220288694604967,23,SL,SILVER#4#40
SILVER,4,41,1,2021-11-10 14:00:00,2021-11-10 15:00:00,2021-11-10 17:00:00,long,25.072,24.77907861031266,24.77907861031266,25.950764169062015,0.29292138968733905,-1.000000000000003,-1.1194859823564256,2,SL,SILVER#4#41
SILVER,4,42,1,2022-01-18 13:00:00,2022-01-18 14:00:00,2022-01-20 06:00:00,long,23.466,24.23160452780328,23.21079849073224,24.23160452780328,0.25520150926775953,3.0000000000000053,2.8628534756693913,38,TP,SILVER#4#42
SILVER,4,43,1,2022-06-30 11:00:00,2022-06-30 12:00:00,2022-06-30 12:00:00,short,20.424,20.62967942558757,20.62967942558757,19.806961723237283,0.2056794255875721,-1.0000000000000007,-1.1701677253328304,0,SL,SILVER#4#43
SILVER,4,44,1,2022-08-31 09:00:00,2022-08-31 10:00:00,2022-08-31 13:00:00,short,17.994,18.196111989589234,18.196111989589234,17.3876640312323,0.20211198958923265,-1.0000000000000069,-1.1731713198763452,3,SL,SILVER#4#44
SILVER,4,45,1,2022-09-12 11:00:00,2022-09-12 12:00:00,2022-09-14 00:00:00,long,19.459,19.23795845075236,19.23795845075236,20.12212464774293,0.22104154924764252,-0.999999999999992,-1.158341271670994,34,SL,SILVER#4#45
SILVER,4,46,1,2022-10-03 13:00:00,2022-10-03 14:00:00,2022-10-10 01:00:00,long,20.179,19.810295415208866,19.810295415208866,21.2851137543734,0.3687045847911332,-0.999999999999997,-1.0949269454292958,102,SL,SILVER#4#46
SILVER,4,47,1,2022-11-30 23:00:00,2022-12-01 00:00:00,2022-12-05 01:00:00,long,22.337,23.292039401806214,22.01865353273126,23.292039401806214,0.31834646726873767,3.000000000000004,2.8900568921016077,47,TP,SILVER#4#47
SILVER,4,48,1,2023-01-23 14:00:00,2023-01-23 15:00:00,2023-01-23 16:00:00,short,22.901,23.234693350000725,23.234693350000725,21.899919949997823,0.3336933500007257,-0.9999999999999996,-1.1048867171009666,1,SL,SILVER#4#48
SILVER,4,49,1,2023-03-15 11:00:00,2023-03-15 12:00:00,2023-03-15 17:00:00,long,22.101,21.796293937109247,21.796293937109247,23.01511818867225,0.3047060628907507,-1.000000000000003,-1.1148647968076368,5,SL,SILVER#4#49
SILVER,4,50,1,2023-04-04 14:00:00,2023-04-04 15:00:00,2023-04-13 12:00:00,long,24.828,25.79028125193982,24.507239582686726,25.79028125193982,0.32076041731327337,3.0000000000000027,2.890884292104483,135,TP,SILVER#4#50
SILVER,4,51,1,2023-05-05 01:00:00,2023-05-05 02:00:00,2023-05-05 08:00:00,long,26.112,25.87329162316616,25.87329162316616,26.82812513050151,0.23870837683383714,-1.0000000000000029,-1.1466224204790434,6,SL,SILVER#4#51
SILVER,4,52,1,2023-05-11 13:00:00,2023-05-11 14:00:00,2023-05-18 20:00:00,short,24.3,23.292783356003444,24.635738881332188,23.292783356003444,0.3357388813321859,2.9999999999999982,2.8957523184055316,121,TP,SILVER#4#52
SILVER,4,53,1,2023-10-20 14:00:00,2023-10-20 15:00:00,2023-10-20 16:00:00,long,23.654,23.34158733895591,23.34158733895591,24.591237983132263,0.3124126610440882,-1.0000000000000022,-1.1120313110327549,1,SL,SILVER#4#53
SILVER,4,54,1,2024-02-13 15:00:00,2024-02-13 16:00:00,2024-02-14 16:00:00,short,22.025,22.289858974440637,22.289858974440637,21.230423076678083,0.2648589744406389,-0.9999999999999991,-1.1321457959803596,23,SL,SILVER#4#54
SILVER,4,55,1,2024-03-04 14:00:00,2024-03-04 15:00:00,2024-03-05 13:00:00,long,23.487,24.110628110549037,23.27912396315032,24.110628110549037,0.20787603684967998,2.999999999999993,2.8316304248896618,21,TP,SILVER#4#55
SILVER,4,56,1,2024-04-02 18:00:00,2024-04-02 19:00:00,2024-04-03 17:00:00,long,25.95,26.981205014179576,25.606264995273474,26.981205014179576,0.3437350047265253,3.0000000000000018,2.8981773764128405,21,TP,SILVER#4#56
SILVER,4,57,1,2024-07-05 13:00:00,2024-07-05 14:00:00,2024-07-08 16:00:00,long,30.916,30.542420926934884,30.542420926934884,32.036737219195345,0.3735790730651158,-1.0000000000000007,-1.093688331396175,25,SL,SILVER#4#57
SILVER,4,58,1,2024-08-19 14:00:00,2024-08-19 15:00:00,2024-08-22 14:00:00,long,29.347,29.003159074725225,29.003159074725225,30.37852277582433,0.3438409252747761,-0.9999999999999999,-1.1017912570239574,68,SL,SILVER#4#58
SILVER,4,59,1,2024-09-13 12:00:00,2024-09-13 13:00:00,2024-09-16 05:00:00,long,30.194,31.075473251927725,29.900175582690757,31.075473251927725,0.29382441730924225,2.9999999999999987,2.880881240842677,15,TP,SILVER#4#59
SILVER,4,60,1,2024-09-26 11:00:00,2024-09-26 12:00:00,2024-09-26 12:00:00,long,32.604,32.24324015610054,32.24324015610054,33.68627953169838,0.3607598438994602,-0.9999999999999956,-1.0970174496742386,0,SL,SILVER#4#60
SILVER,4,61,1,2024-10-18 17:00:00,2024-10-18 18:00:00,2024-10-22 10:00:00,long,33.095,34.39684915473581,32.661050281754726,34.39684915473581,0.43394971824527007,3.0000000000000053,2.919345494354672,38,TP,SILVER#4#61
SILVER,4,62,1,2024-11-06 13:00:00,2024-11-06 14:00:00,2024-11-07 14:00:00,short,31.04,31.670784703600923,31.670784703600923,29.147645889197232,0.6307847036009219,-1.0000000000000027,-1.055486443790091,23,SL,SILVER#4#62
SILVER,4,63,1,2024-12-09 10:00:00,2024-12-09 11:00:00,2024-12-12 14:00:00,long,31.617,31.26897376465889,31.26897376465889,32.661078706023325,0.34802623534110755,-1.0000000000000049,-1.100567130997172,72,SL,SILVER#4#63
SILVER,4,64,1,2024-12-18 20:00:00,2024-12-18 21:00:00,2024-12-23 06:00:00,short,29.46,29.772080487777945,29.772080487777945,28.523758536666165,0.31208048777794567,-0.9999999999999952,-1.1121505552916917,54,SL,SILVER#4#64
SILVER,5,1,1,2015-03-20 15:00:00,2015-03-20 16:00:00,2015-03-31 02:00:00,long,16.8,16.58441166554648,16.58441166554648,17.446765003360564,0.2155883344535215,-0.9999999999999987,-1.1623464464750317,149,SL,SILVER#5#1
SILVER,5,2,1,2015-06-03 16:00:00,2015-06-03 17:00:00,2015-06-05 12:00:00,short,16.475,15.968216209743959,16.64392793008535,15.968216209743959,0.16892793008534748,2.9999999999999996,2.7928110527233883,41,TP,SILVER#5#2
SILVER,5,3,1,2015-07-20 01:00:00,2015-07-20 02:00:00,2015-07-20 06:00:00,short,14.641,14.779036084505767,14.779036084505767,14.226891746482698,0.13803608450576735,-0.9999999999999998,-1.253556887862447,4,SL,SILVER#5#3
SILVER,5,4,1,2015-08-10 14:00:00,2015-08-10 15:00:00,2015-08-12 13:00:00,long,15.09,15.501239839523034,14.952920053492322,15.501239839523034,0.1370799465076783,2.999999999999996,2.744674542909599,44,TP,SILVER#5#4
SILVER,5,5,1,2015-08-26 06:00:00,2015-08-26 07:00:00,2015-08-28 14:00:00,short,14.488,14.672780605588502,14.672780605588502,13.933658183234492,0.18478060558850262,-0.9999999999999964,-1.1894138180169338,53,SL,SILVER#5#5
SILVER,5,6,1,2015-10-05 12:00:00,2015-10-05 13:00:00,2015-10-06 14:00:00,long,15.483,16.04911288333582,15.294295705554728,16.04911288333582,0.1887042944452731,2.999999999999999,2.814524623814797,24,TP,SILVER#5#6
SILVER,5,7,1,2015-10-28 13:00:00,2015-10-28 14:00:00,2015-10-28 18:00:00,long,16.239,16.10622455486152,16.10622455486152,16.63732633541544,0.1327754451384804,-1.0000000000000064,-1.2636029573351997,4,SL,SILVER#5#7
SILVER,5,8,1,2016-01-26 07:00:00,2016-01-26 08:00:00,2016-01-26 08:00:00,long,14.386,14.265574656632491,14.265574656632491,14.74727603010252,0.12042534336750739,-1.000000000000003,-1.290636497445471,0,SL,SILVER#5#8
SILVER,5,9,1,2016-04-12 08:00:00,2016-04-12 09:00:00,2016-04-12 15:00:00,long,16.005,15.86651242446945,15.86651242446945,16.420462726591644,0.1384875755305489,-1.0000000000000009,-1.2527302529913928,6,SL,SILVER#5#9
SILVER,5,10,1,2016-04-19 06:00:00,2016-04-19 07:00:00,2016-04-19 07:00:00,long,16.681,16.507733465359358,16.507733465359358,17.200799603921926,0.17326653464064165,-1.0000000000000067,-1.2020009234477507,0,SL,SILVER#5#10
SILVER,5,11,1,2016-10-04 12:00:00,2016-10-04 13:00:00,2016-10-04 16:00:00,short,18.513,17.902870869525326,18.716376376824893,17.902870869525326,0.20337637682489207,2.999999999999995,2.8279052830696445,3,TP,SILVER#5#11
SILVER,5,12,1,2016-11-11 18:00:00,2016-11-11 19:00:00,2016-12-20 06:00:00,short,17.283,15.861087775181016,17.75697074160633,15.861087775181016,0.4739707416063283,3.0000000000000013,2.926155779402371,599,TP,SILVER#5#12
SILVER,5,13,1,2017-01-31 12:00:00,2017-01-31 13:00:00,2017-02-08 14:00:00,long,17.364,17.857424554900366,17.199525148366547,17.857424554900366,0.1644748516334549,3.000000000000001,2.787201510429082,139,TP,SILVER#5#13
SILVER,5,14,1,2017-04-23 22:00:00,2017-04-23 23:00:00,2017-04-24 00:00:00,short,17.732,17.900600064858985,17.900600064858985,17.226199805423043,0.1686000648589858,-0.9999999999999976,-1.2075918537117594,1,SL,SILVER#5#14
SILVER,5,15,1,2017-11-17 18:00:00,2017-11-17 19:00:00,2017-11-20 02:00:00,long,17.307,17.192794773950396,17.192794773950396,17.649615678148805,0.11420522604960207,-1.0000000000000018,-1.3064658353270016,6,SL,SILVER#5#15
SILVER,5,16,1,2018-03-20 14:00:00,2018-03-20 15:00:00,2018-03-21 01:00:00,short,16.142,16.242287681183285,16.242287681183285,15.841136956450145,0.10028768118328504,-1.0000000000000053,-1.3489960041656055,9,SL,SILVER#5#16
SILVER,5,17,1,2018-04-11 14:00:00,2018-04-11 15:00:00,2018-04-11 18:00:00,long,16.834,16.70126898895061,16.70126898895061,17.232193033148175,0.13273101104939217,-0.999999999999987,-1.2636912031580483,3,SL,SILVER#5#17
SILVER,5,18,1,2018-06-19 11:00:00,2018-06-19 12:00:00,2018-06-22 06:00:00,short,16.272,16.394853270073106,16.394853270073106,15.903440189780676,0.12285327007310745,-1.0000000000000042,-1.2848927015062186,63,SL,SILVER#5#18
SILVER,5,19,1,2018-07-17 13:00:00,2018-07-17 14:00:00,2018-07-19 08:00:00,short,15.578,15.292461069491502,15.673179643502833,15.292461069491502,0.09517964350283248,3.000000000000002,2.6322743108513706,40,TP,SILVER#5#19
SILVER,5,20,1,2019-03-01 13:00:00,2019-03-01 14:00:00,2019-03-01 17:00:00,short,15.458,15.212516845935106,15.539827718021632,15.212516845935106,0.08182771802163159,2.9999999999999942,2.572272075450666,3,TP,SILVER#5#20
SILVER,5,21,1,2019-05-16 15:00:00,2019-05-16 16:00:00,2019-05-23 15:00:00,short,14.536,14.626078318277985,14.626078318277985,14.265765045166045,0.09007831827798479,-1.0000000000000069,-1.3885507708080156,114,SL,SILVER#5#21
SILVER,5,22,1,2019-07-16 13:00:00,2019-07-16 14:00:00,2019-07-17 18:00:00,long,15.576,15.966090972452115,15.445969675849296,15.966090972452115,0.13003032415070467,3.0000000000000013,2.7308320176189436,27,TP,SILVER#5#22
SILVER,5,23,1,2019-08-07 01:00:00,2019-08-07 02:00:00,2019-08-07 18:00:00,long,16.745,17.203633388420464,16.592122203859848,17.203633388420464,0.1528777961401542,3.000000000000001,2.7710589707356,16,TP,SILVER#5#23
SILVER,5,24,1,2019-08-25 22:00:00,2019-08-25 23:00:00,2019-08-27 16:00:00,long,17.629,18.17601161630485,17.44666279456505,18.17601161630485,0.18233720543495044,2.999999999999994,2.808047952053934,40,TP,SILVER#5#24
SILVER,5,25,1,2019-10-25 06:00:00,2019-10-25 07:00:00,2019-10-25 17:00:00,long,18.015,17.88832039860692,17.88832039860692,18.395038804179247,0.1266796013930817,-1.000000000000004,-1.2762875760194181,10,SL,SILVER#5#25
SILVER,5,26,1,2019-11-07 15:00:00,2019-11-07 16:00:00,2019-11-12 15:00:00,short,17.207,16.63438263759988,17.397872454133374,16.63438263759988,0.19087245413337275,3.0000000000000084,2.8166314769781176,68,TP,SILVER#5#26
SILVER,5,27,1,2019-12-06 14:00:00,2019-12-06 15:00:00,2019-12-11 15:00:00,short,16.59,16.737165085875404,16.737165085875404,16.148504742373788,0.1471650858754041,-0.9999999999999984,-1.2378281491958787,69,SL,SILVER#5#27
SILVER,5,28,1,2019-12-23 06:00:00,2019-12-23 07:00:00,2019-12-24 05:00:00,long,17.314,17.589146083359328,17.222284638880225,17.589146083359328,0.09171536111977537,3.000000000000018,2.6183845369775045,21,TP,SILVER#5#28
SILVER,5,29,1,2020-02-18 15:00:00,2020-02-18 16:00:00,2020-02-21 05:00:00,long,18.114,18.486046532102776,17.989984489299076,18.486046532102776,0.12401551070092497,3.000000000000003,2.7177772376843605,58,TP,SILVER#5#29
SILVER,5,30,1,2020-03-12 12:00:00,2020-03-12 13:00:00,2020-03-13 14:00:00,short,16.062,15.211845831778732,16.345384722740423,15.211845831778732,0.283384722740423,3.0000000000000027,2.8764929892425464,24,TP,SILVER#5#30
SILVER,5,31,1,2020-03-16 07:00:00,2020-03-16 08:00:00,2020-03-16 10:00:00,short,14.052,12.69512046461272,14.504293178462426,12.69512046461272,0.45229317846242706,2.9999999999999982,2.922616564505829,2,TP,SILVER#5#31
SILVER,5,32,1,2020-09-21 13:00:00,2020-09-21 14:00:00,2020-09-21 14:00:00,short,25.581,24.225136004705426,26.032954665098192,24.225136004705426,0.4519546650981913,2.9999999999999982,2.9225586044290597,0,TP,SILVER#5#32
