symbol,back_inside_bars,signal_time,entry_time,exit_time,direction,level_kind,break_level,entry,sl,tp,exit_price,pnl_r_clean,pnl_r_after_cost,bars_held,exit_reason
XAUUSD,1,2019-08-25 22:00:00,2019-08-25 23:00:00,2019-08-26 07:00:00,long,3m,1534.948,1547.408,1535.444101224253,1583.2996963272403,1535.444101224253,-1.0000000000000047,-1.029254677472674,8,SL
XAUUSD,1,2019-09-04 17:00:00,2019-09-04 18:00:00,2019-09-04 19:00:00,long,3m,1555.048,1555.515,1546.7774017514296,1581.727794745712,1554.048,-0.16789510781639438,-0.20795188200573111,1,early_back_inside
XAUUSD,1,2019-11-07 15:00:00,2019-11-07 16:00:00,2019-11-12 15:00:00,short,3m,1473.925,1469.665,1477.6431233416884,1445.730629974935,1445.730629974935,3.000000000000002,2.9561300339678565,68,TP
XAUUSD,1,2019-12-24 01:00:00,2019-12-24 02:00:00,2019-12-24 15:00:00,long,3m,1486.708,1487.528,1484.1940128034678,1497.5299615895965,1497.5299615895965,2.999999999999987,2.895020592651276,13,TP
XAUUSD,1,2020-02-18 15:00:00,2020-02-18 16:00:00,2020-02-20 12:00:00,long,3m,1593.488,1600.698,1594.8231348548848,1618.3225954353459,1618.3225954353459,2.9999999999999836,2.940424164409758,42,TP
XAUUSD,1,2020-09-21 14:00:00,2020-09-21 15:00:00,2020-09-21 22:00:00,short,3m,1902.678,1896.638,1913.6018916309956,1845.7463251070126,1913.6018916309956,-0.9999999999999946,-1.0206320582336506,6,SL
XAUUSD,1,2020-10-28 14:00:00,2020-10-28 15:00:00,2020-10-28 15:00:00,short,3m,1872.748,1871.778,1882.026721585135,1841.031835244595,1882.026721585135,-0.9999999999999903,-1.0341506008425172,0,SL
XAUUSD,1,2020-11-23 14:00:00,2020-11-23 15:00:00,2020-11-24 11:00:00,short,3m,1850.398,1841.498,1852.6824374822002,1807.9446875533995,1807.9446875533995,3.0000000000000067,2.9687065173767495,19,TP
XAUUSD,1,2020-12-17 13:00:00,2020-12-17 14:00:00,2020-12-21 10:00:00,long,3m,1884.718,1887.775,1875.604808717636,1924.2855738470926,1875.604808717636,-0.999999999999998,-1.028758792025504,42,SL
XAUUSD,1,2021-01-03 23:00:00,2021-01-04 00:00:00,2021-01-04 13:00:00,long,3m,1906.638,1913.025,1904.0991017782412,1939.802694665277,1939.802694665277,3.0000000000000004,2.9607882600378606,13,TP
XAUUSD,1,2021-02-04 14:00:00,2021-02-04 15:00:00,2021-02-05 07:00:00,short,3m,1802.948,1785.738,1799.511310901729,1744.4180672948132,1799.511310901729,-1.0000000000000042,-1.025411464425468,15,SL
XAUUSD,1,2021-06-29 12:00:00,2021-06-29 13:00:00,2021-06-29 16:00:00,short,3m,1760.767,1754.678,1765.700972345876,1721.6090829623727,1765.700972345876,-0.9999999999999983,-1.0317518713662626,3,SL
XAUUSD,1,2021-08-06 12:00:00,2021-08-06 13:00:00,2021-08-08 22:00:00,short,3m,1789.407,1776.348,1785.6637664712696,1748.400700586191,1748.400700586191,2.999999999999992,2.9624292857619787,8,TP
XAUUSD,1,2021-09-16 11:00:00,2021-09-16 12:00:00,2021-09-16 13:00:00,short,3m,1774.358,1771.207,1779.1807886613146,1747.2856340160565,1747.2856340160565,2.999999999999997,2.9561061855453716,1,TP
XAUUSD,1,2021-10-22 12:00:00,2021-10-22 13:00:00,2021-10-22 15:00:00,long,3m,1800.458,1805.728,1797.2599975013318,1831.1320074960054,1797.2599975013318,-0.9999999999999866,-1.0413320614932577,2,SL
XAUUSD,1,2021-11-05 16:00:00,2021-11-05 17:00:00,2021-11-05 18:00:00,long,3m,1813.748,1813.898,1802.9458892656642,1846.7543322030072,1813.644,-0.023191876539706214,-0.05514918673223914,1,early_back_inside
XAUUSD,1,2022-01-19 15:00:00,2022-01-19 16:00:00,2022-01-21 08:00:00,long,3m,1831.624,1838.168,1829.5146765787274,1864.1279702638171,1829.5146765787274,-1.0000000000000069,-1.0404468876246775,38,SL
XAUUSD,1,2022-02-11 18:00:00,2022-02-11 19:00:00,2022-02-15 12:00:00,long,3m,1853.748,1857.108,1846.356660410045,1889.3620187698648,1846.356660410045,-1.0000000000000058,-1.0325540828723525,39,SL
XAUUSD,1,2022-03-06 23:00:00,2022-03-07 00:00:00,2022-03-07 13:00:00,long,3m,1974.398,1988.608,1972.6337282991042,2036.5308151026875,1972.6337282991042,-0.9999999999999939,-1.0219102320627493,13,SL
XAUUSD,1,2022-05-10 14:00:00,2022-05-10 15:00:00,2022-05-12 22:00:00,short,3m,1850.308,1849.802,1862.1724017498486,1812.6907947504537,1812.6907947504537,2.999999999999993,2.971706658597042,52,TP
XAUUSD,1,2022-06-14 18:00:00,2022-06-14 19:00:00,2022-06-14 20:00:00,short,3m,1807.228,1807.156,1818.1379770571402,1774.2100688285789,1808.358,-0.10945205892762903,-0.1413224587817764,1,early_back_inside
XAUUSD,1,2022-09-15 04:00:00,2022-09-15 05:00:00,2022-09-15 06:00:00,short,3m,1688.668,1687.314,1694.5077940005879,1665.7326179982365,1688.824,-0.2099031470565589,-0.2585561943875686,1,early_back_inside
XAUUSD,1,2022-11-08 15:00:00,2022-11-08 16:00:00,2022-11-10 15:00:00,long,3m,1683.84,1712.907,1700.4765267847015,1750.1984196458952,1750.1984196458952,3.000000000000009,2.971843388909018,45,TP
XAUUSD,1,2022-12-01 13:00:00,2022-12-01 14:00:00,2022-12-02 13:00:00,long,3m,1786.367,1789.187,1779.2128877008577,1819.1093368974266,1779.2128877008577,-0.9999999999999998,-1.0350908421223846,22,SL
XAUUSD,1,2022-12-13 13:00:00,2022-12-13 14:00:00,2022-12-14 19:00:00,long,3m,1809.758,1810.858,1800.9049387190346,1840.717183842896,1800.9049387190346,-0.9999999999999989,-1.0351650602884843,28,SL
XAUUSD,1,2022-12-27 15:00:00,2022-12-27 16:00:00,2022-12-27 17:00:00,long,3m,1824.358,1824.525,1814.4711874723812,1854.686437582857,1820.675,-0.3829393067976696,-0.4177519710520155,1,early_back_inside
XAUUSD,1,2023-04-04 14:00:00,2023-04-04 15:00:00,2023-04-06 13:00:00,long,3m,2009.695,2016.035,2002.6359012133996,2056.2322963598017,2002.6359012133996,-0.9999999999999989,-1.0261211597566646,44,SL
XAUUSD,1,2023-05-03 22:00:00,2023-05-03 23:00:00,2023-05-04 06:00:00,long,3m,2048.538,2056.454,2037.7058406104497,2112.698478168652,2037.7058406104497,-0.9999999999999957,-1.018668499276528,7,SL
XAUUSD,1,2023-05-18 12:00:00,2023-05-18 13:00:00,2023-05-19 15:00:00,short,3m,1971.515,1966.878,1974.7364007249291,1943.3027978252123,1974.7364007249291,-1.0000000000000042,-1.0445383243043163,25,SL
XAUUSD,1,2023-11-27 01:00:00,2023-11-27 02:00:00,2023-11-28 16:00:00,long,3m,2009.395,2011.965,2004.1942433441454,2035.2772699675634,2035.2772699675634,2.9999999999999956,2.95495934109113,37,TP
XAUUSD,1,2024-02-13 14:00:00,2024-02-13 15:00:00,2024-02-15 14:00:00,short,3m,2001.755,1995.645,2005.8616777701372,1964.9949666895882,2005.8616777701372,-0.999999999999999,-1.0342577115452496,45,SL
XAUUSD,1,2024-06-07 13:00:00,2024-06-07 14:00:00,2024-06-07 15:00:00,short,3m,2311.968,2309.415,2330.530863270963,2246.0674101871105,2313.265,-0.18232737873871857,-0.19890259498768906,1,early_back_inside
XAUUSD,1,2024-11-11 13:00:00,2024-11-11 14:00:00,2024-11-13 16:00:00,short,3m,2637.955,2635.375,2651.9409643083973,2585.6771070748086,2585.6771070748086,3.0000000000000027,2.9788723437112288,48,TP
XAUUSD,1,2024-12-12 00:00:00,2024-12-12 01:00:00,2024-12-12 01:00:00,long,3m,2721.185,2724.915,2711.19320518583,2766.080384442511,2711.19320518583,-0.9999999999999911,-1.0255068673405863,0,SL
XAUUSD,1,2024-12-18 19:00:00,2024-12-18 20:00:00,2024-12-19 07:00:00,short,3m,2605.085,2604.465,2618.3869043607624,2562.699286917714,2618.3869043607624,-1.0000000000000073,-1.0251402387870485,10,SL
USDJPY,1,2015-03-06 13:00:00,2015-03-06 14:00:00,2015-03-10 03:00:00,long,3m,120.476,120.765,120.4191456123355,121.80256316299351,121.80256316299351,3.0000000000000124,2.971086097627632,38,TP
USDJPY,1,2015-03-26 06:00:00,2015-03-26 07:00:00,2015-03-26 12:00:00,short,3m,118.679,118.603,118.94769664898442,117.56891005304672,118.94769664898442,-0.9999999999999943,-1.0290110160033519,5,SL
USDJPY,1,2015-05-19 14:00:00,2015-05-19 15:00:00,2015-05-20 18:00:00,long,3m,120.505,120.677,120.41588838175579,121.46033485473266,121.46033485473266,3.0000000000000124,2.9617022020420607,27,TP
USDJPY,1,2015-12-09 13:00:00,2015-12-09 14:00:00,2015-12-09 18:00:00,short,3m,122.223,122.093,122.38621499438587,121.21335501684241,121.21335501684241,2.999999999999984,2.9658953321233095,4,TP
USDJPY,1,2016-01-20 08:00:00,2016-01-20 09:00:00,2016-01-20 09:00:00,short,long,116.182,116.093,116.62856034817688,114.4863189554694,116.62856034817688,-1.0000000000000129,-1.018672032076384,0,SL
USDJPY,1,2016-03-17 11:00:00,2016-03-17 12:00:00,2016-03-17 12:00:00,short,3m,111.042,110.764,111.37621735986453,108.92734792040639,111.37621735986453,-0.9999999999999953,-1.0163340680215287,0,SL
USDJPY,1,2016-04-05 06:00:00,2016-04-05 07:00:00,2016-04-05 07:00:00,short,3m,110.666,110.417,110.7925832735009,109.29025017949732,110.7925832735009,-0.9999999999999981,-1.0266252538532348,0,SL
USDJPY,1,2016-04-29 01:00:00,2016-04-29 02:00:00,2016-05-09 10:00:00,short,3m,107.628,107.38,108.02164014039741,105.45507957880777,108.02164014039741,-1.0000000000000069,-1.0155850598651788,152,SL
USDJPY,1,2016-08-16 02:00:00,2016-08-16 03:00:00,2016-08-16 12:00:00,short,3m,100.679,100.615,100.95301035762344,99.60096892712967,99.60096892712967,3.000000000000017,2.970415107778663,9,TP
USDJPY,1,2016-08-30 13:00:00,2016-08-30 14:00:00,2016-09-01 12:00:00,long,3m,102.655,102.72,102.37421573274955,103.75735280175135,103.75735280175135,2.999999999999987,2.971080234275805,46,TP
USDJPY,1,2016-10-05 14:00:00,2016-10-05 15:00:00,2016-10-07 13:00:00,long,3m,103.357,103.551,103.16165229493437,104.71904311519691,103.16165229493437,-0.9999999999999841,-1.0256839834160545,46,SL
USDJPY,1,2016-10-25 12:00:00,2016-10-25 13:00:00,2016-10-25 15:00:00,long,3m,104.635,104.758,104.51706345498447,105.4808096350466,104.51706345498447,-0.9999999999999815,-1.0415047040677938,2,SL
USDJPY,1,2016-11-03 03:00:00,2016-11-03 04:00:00,2016-11-03 10:00:00,short,3m,102.808,102.607,103.0477803741989,101.28465887740332,103.0477803741989,-0.9999999999999957,-1.0226870355064326,6,SL
USDJPY,1,2017-04-11 14:00:00,2017-04-11 15:00:00,2017-04-14 14:00:00,short,3m,110.109,109.734,110.11890020959399,108.57929937121801,108.57929937121801,2.999999999999992,2.974019239920544,71,TP
USDJPY,1,2017-06-06 00:00:00,2017-06-06 01:00:00,2017-06-06 11:00:00,short,3m,110.237,110.168,110.42544441862248,109.3956667441326,109.3956667441326,2.9999999999999813,2.961156664209294,10,TP
USDJPY,1,2018-01-10 07:00:00,2018-01-10 08:00:00,2018-01-15 00:00:00,short,3m,112.03,111.945,112.29811719165112,110.88564842504664,110.88564842504664,2.9999999999999925,2.971680789730924,64,TP
USDJPY,1,2018-02-14 02:00:00,2018-02-14 03:00:00,2018-02-15 20:00:00,short,long,107.318,107.214,107.58864043988835,106.09007868033493,106.09007868033493,3.0000000000000098,2.973307740074811,41,TP
USDJPY,1,2018-03-02 10:00:00,2018-03-02 11:00:00,2018-03-05 16:00:00,short,3m,105.55,105.538,105.9518958981677,104.29631230549687,105.9518958981677,-1.0000000000000024,-1.0241606646605133,29,SL
USDJPY,1,2018-03-22 22:00:00,2018-03-22 23:00:00,2018-03-26 19:00:00,short,3m,105.25,104.848,105.3347280732594,103.38781578022181,105.3347280732594,-1.0000000000000082,-1.0205453528353718,44,SL
USDJPY,1,2018-04-05 14:00:00,2018-04-05 15:00:00,2018-04-05 23:00:00,long,3m,107.291,107.456,107.15104622039965,108.37086133880105,107.15104622039965,-1.0000000000000093,-1.0327918545987493,8,SL
USDJPY,1,2018-05-15 11:00:00,2018-05-15 12:00:00,2018-05-17 12:00:00,long,3m,110.036,110.101,109.87308003889598,110.78475988331205,110.78475988331205,2.9999999999999964,2.956124948637439,48,TP
USDJPY,1,2018-05-29 08:00:00,2018-05-29 09:00:00,2018-05-29 09:00:00,short,3m,108.648,108.601,108.93350994916833,107.60347015249502,108.93350994916833,-0.9999999999999984,-1.0300742880777023,0,SL
USDJPY,1,2018-09-13 14:00:00,2018-09-13 15:00:00,2018-09-21 02:00:00,long,3m,111.826,111.849,111.5877831276136,112.6326506171592,112.6326506171592,3.000000000000025,2.961717633671104,131,TP
USDJPY,1,2018-10-15 08:00:00,2018-10-15 09:00:00,2018-10-15 10:00:00,short,3m,111.663,111.656,111.9476694675189,110.78099159744329,111.726,-0.23999769532083728,-0.27428308036664334,1,early_back_inside
USDJPY,1,2018-10-26 14:00:00,2018-10-26 15:00:00,2018-10-26 16:00:00,short,3m,111.625,111.396,111.76268372052034,110.29594883843899,111.643,-0.6736050339226938,-0.7008764927859359,1,early_back_inside
USDJPY,1,2018-11-06 06:00:00,2018-11-06 07:00:00,2018-11-06 08:00:00,long,3m,113.392,113.417,113.25662469491496,113.89812591525514,113.335,-0.5113006641298296,-0.5736544036577949,1,early_back_inside
USDJPY,1,2019-02-25 17:00:00,2019-02-25 18:00:00,2019-02-25 19:00:00,long,3m,111.128,111.191,110.99229705169736,111.78710884490792,111.098,-0.4680353300966468,-0.5183617096768837,1,early_back_inside
USDJPY,1,2019-05-05 21:00:00,2019-05-05 22:00:00,2019-05-06 05:00:00,short,3m,110.843,110.619,110.84813685000401,109.93158944998797,110.84813685000401,-0.9999999999999963,-1.0436420418619485,7,SL
USDJPY,1,2019-05-31 04:00:00,2019-05-31 05:00:00,2019-06-03 01:00:00,short,3m,109.019,109.016,109.3001272712331,108.16361818630074,108.16361818630074,2.999999999999992,2.964804504838293,20,TP
USDJPY,1,2019-06-20 00:00:00,2019-06-20 01:00:00,2019-06-25 04:00:00,short,3m,107.815,107.642,107.92834605485099,106.78296183544701,106.78296183544701,2.999999999999993,2.965077220968885,75,TP
USDJPY,1,2019-09-05 14:00:00,2019-09-05 15:00:00,2019-09-05 16:00:00,long,3m,106.973,107.046,106.73734961627513,107.97195115117465,106.966,-0.25919293873718663,-0.29159205607930044,1,early_back_inside
USDJPY,1,2020-01-02 15:00:00,2020-01-02 16:00:00,2020-01-02 17:00:00,short,3m,108.427,108.272,108.48595019113746,107.63014942658762,108.432,-0.7478376118729388,-0.794577462614956,1,early_back_inside
USDJPY,1,2020-01-13 09:00:00,2020-01-13 10:00:00,2020-01-17 00:00:00,long,3m,109.707,109.848,109.70838979397175,110.26683061808474,110.26683061808474,2.9999999999999627,2.9283719988352948,86,TP
USDJPY,1,2020-02-28 15:00:00,2020-02-28 16:00:00,2020-02-28 16:00:00,short,3m,108.308,107.928,108.46911335523119,106.30465993430641,108.46911335523119,-0.9999999999999891,-1.0184804161703096,0,SL
USDJPY,1,2020-03-08 21:00:00,2020-03-08 22:00:00,2020-03-09 01:00:00,short,long,104.453,104.425,105.14021951390326,102.27934145829019,102.27934145829019,2.9999999999999987,2.9860182785765765,3,TP
USDJPY,1,2020-04-28 09:00:00,2020-04-28 10:00:00,2020-04-30 14:00:00,short,3m,106.915,106.738,106.98530273898795,105.99609178303614,106.98530273898795,-1.0000000000000089,-1.040436268683948,52,SL
USDJPY,1,2020-06-02 12:00:00,2020-06-02 13:00:00,2020-06-04 05:00:00,long,3m,108.088,108.305,108.043984874819,109.08804537554302,109.08804537554302,2.9999999999999982,2.9616880439665834,40,TP
USDJPY,1,2020-07-24 00:00:00,2020-07-24 01:00:00,2020-07-24 13:00:00,short,3m,106.638,106.528,106.73542360016847,105.90572919949462,105.90572919949462,3.0000000000000018,2.951789478189228,12,TP
USDJPY,1,2021-03-26 08:00:00,2021-03-26 09:00:00,2021-03-30 06:00:00,long,3m,109.364,109.472,109.29748457660934,109.99554627017199,109.99554627017199,3.0000000000000138,2.9426984744058813,45,TP
USDJPY,1,2021-04-19 07:00:00,2021-04-19 08:00:00,2021-04-20 06:00:00,short,3m,108.405,108.221,108.45466741836843,107.51999774489471,108.45466741836843,-0.9999999999999745,-1.0427958680324765,22,SL
USDJPY,1,2021-05-27 15:00:00,2021-05-27 16:00:00,2021-05-31 14:00:00,long,3m,109.784,109.817,109.57960154585932,110.52919536242202,109.57960154585932,-1.000000000000005,-1.0421232734483876,46,SL
USDJPY,1,2021-06-16 18:00:00,2021-06-16 19:00:00,2021-06-17 14:00:00,long,3m,110.329,110.505,110.28150658542359,111.17548024372923,110.28150658542359,-1.0000000000000089,-1.0447440476890386,19,SL
USDJPY,1,2021-08-03 12:00:00,2021-08-03 13:00:00,2021-08-04 08:00:00,short,3m,109.063,109.035,109.21781827132065,108.48654518603801,109.21781827132065,-0.9999999999999645,-1.054699127870236,19,SL
USDJPY,1,2021-09-15 08:00:00,2021-09-15 09:00:00,2021-09-16 12:00:00,short,3m,109.412,109.325,109.50389808103407,108.78830575689781,109.50389808103407,-1.0000000000000075,-1.0558977488310133,27,SL
USDJPY,1,2021-11-09 02:00:00,2021-11-09 03:00:00,2021-11-10 08:00:00,short,3m,113.0,112.945,113.16742008025646,112.27773975923057,113.16742008025646,-0.9999999999999752,-1.0449599693896985,29,SL
USDJPY,1,2021-11-16 20:00:00,2021-11-16 21:00:00,2021-11-17 13:00:00,long,3m,114.7,114.823,114.58309492319998,115.54271523040005,114.58309492319998,-0.9999999999999746,-1.0416831529093509,16,SL
USDJPY,1,2022-04-11 06:00:00,2022-04-11 07:00:00,2022-04-12 12:00:00,long,3m,125.097,125.426,125.03798616832118,126.59004149503644,125.03798616832118,-1.0000000000000127,-1.0257722771292173,29,SL
USDJPY,1,2022-05-24 13:00:00,2022-05-24 14:00:00,2022-05-25 07:00:00,short,3m,126.941,126.695,127.24418199358605,125.0474540192418,127.24418199358605,-0.9999999999999911,-1.018208899994495,17,SL
USDJPY,1,2022-07-28 12:00:00,2022-07-28 13:00:00,2022-07-29 06:00:00,short,3m,134.74,134.71,135.39964256251477,132.64107231245572,132.64107231245572,2.99999999999998,2.9854997348720187,17,TP
USDJPY,1,2022-08-22 15:00:00,2022-08-22 16:00:00,2022-08-22 17:00:00,long,3m,137.462,137.571,137.0539112769382,139.12226616918534,137.45,-0.23400239572726608,-0.25334143669644255,1,early_back_inside
USDJPY,1,2022-11-10 13:00:00,2022-11-10 14:00:00,2022-11-10 21:00:00,short,3m,145.105,143.707,144.5892622828638,141.0602131514085,141.0602131514085,2.9999999999999996,2.9886655020913606,7,TP
USDJPY,1,2022-12-20 03:00:00,2022-12-20 04:00:00,2023-01-03 01:00:00,short,3m,133.618,133.44,134.55822472285703,130.0853258314289,130.0853258314289,3.0000000000000018,2.9910572537026017,237,TP
USDJPY,1,2023-05-18 07:00:00,2023-05-18 08:00:00,2023-05-18 09:00:00,long,3m,137.772,137.811,137.43278317450904,138.94565047647288,137.771,-0.10575944089239492,-0.13219930111545608,1,early_back_inside
USDJPY,1,2023-06-15 01:00:00,2023-06-15 02:00:00,2023-06-15 13:00:00,long,3m,140.932,141.004,140.47795105206572,142.58214684380283,140.47795105206572,-0.9999999999999905,-1.0190096378659335,11,SL
USDJPY,1,2023-07-12 12:00:00,2023-07-12 13:00:00,2023-07-14 01:00:00,short,3m,139.281,139.269,139.81535255873052,137.62994232380842,137.62994232380842,3.0000000000000155,2.9816968002799915,36,TP
USDJPY,1,2023-10-25 20:00:00,2023-10-25 21:00:00,2023-10-25 22:00:00,long,3m,150.159,150.182,150.01168579474196,150.6929426157741,150.158,-0.14091602026759845,-0.1996310287123755,1,early_back_inside
USDJPY,1,2023-11-13 04:00:00,2023-11-13 05:00:00,2023-11-13 15:00:00,long,3m,151.716,151.759,151.55392437037438,152.3742268888768,151.55392437037438,-1.00000000000005,-1.0487624981001291,10,SL
USDJPY,1,2023-12-28 07:00:00,2023-12-28 08:00:00,2023-12-28 17:00:00,short,3m,140.956,140.82,141.2919765295996,139.4040704112012,141.2919765295996,-1.0000000000000093,-1.021187494235103,9,SL
USDJPY,1,2024-01-11 13:00:00,2024-01-11 14:00:00,2024-01-11 15:00:00,long,3m,145.993,146.244,145.6980578063381,147.8818265809857,145.902,-0.6264399490833525,-0.6447569066588718,1,early_back_inside
USDJPY,1,2024-04-10 12:00:00,2024-04-10 13:00:00,2024-04-10 20:00:00,long,3m,151.97,152.384,152.16041163824463,153.0547650852661,153.0547650852661,2.9999999999999374,2.9552749529470335,7,TP
USDJPY,1,2024-06-14 03:00:00,2024-06-14 04:00:00,2024-06-14 08:00:00,long,3m,157.707,157.819,157.30738278097425,159.35385165707723,157.30738278097425,-0.9999999999999755,-1.019545862860169,4,SL
USDJPY,1,2024-06-26 10:00:00,2024-06-26 11:00:00,2024-06-26 13:00:00,long,long,160.203,160.302,160.0302599387829,161.11722018365128,160.0302599387829,-0.9999999999999776,-1.036799873950112,2,SL
USDJPY,1,2024-09-04 23:00:00,2024-09-05 00:00:00,2024-09-05 01:00:00,short,3m,143.444,143.334,143.93790732842683,141.52227801471955,143.717,-0.6342032659178496,-0.650762097926133,1,early_back_inside
USDJPY,1,2024-09-16 03:00:00,2024-09-16 04:00:00,2024-09-16 15:00:00,short,long,140.248,140.12,140.74206313743548,138.25381058769358,140.74206313743548,-0.9999999999999923,-1.016075538636178,11,SL
EURJPY,1,2015-03-04 08:00:00,2015-03-04 09:00:00,2015-03-06 09:00:00,short,3m,133.43,133.21,133.6729161907723,131.82125142768314,131.82125142768314,2.9999999999999907,2.972997271970248,48,TP
EURJPY,1,2015-09-01 08:00:00,2015-09-01 09:00:00,2015-09-02 00:00:00,short,3m,135.27,135.06,135.64055102380337,133.3183469285899,135.64055102380337,-1.0000000000000073,-1.0215312685491478,15,SL
EURJPY,1,2015-11-15 23:00:00,2015-11-16 00:00:00,2015-11-16 09:00:00,short,3m,131.51,131.38,131.89271990977875,129.84184027066374,131.89271990977875,-1.0000000000000029,-1.0243797827265653,9,SL
EURJPY,1,2015-12-31 18:00:00,2016-01-03 23:00:00,2016-01-04 14:00:00,short,3m,131.02,130.71,131.1961091642853,129.2516725071441,129.2516725071441,2.999999999999981,2.9742856113021943,15,TP
EURJPY,1,2016-02-18 20:00:00,2016-02-18 21:00:00,2016-02-23 01:00:00,short,3m,125.82,125.65,126.24253963549344,123.87238109351968,123.87238109351968,2.999999999999996,2.978904364786363,50,TP
EURJPY,1,2016-02-29 22:00:00,2016-02-29 23:00:00,2016-03-01 07:00:00,short,3m,122.45,122.28,122.92608776352492,120.34173670942523,122.92608776352492,-0.9999999999999931,-1.0193472167492954,8,SL
EURJPY,1,2016-04-07 02:00:00,2016-04-07 03:00:00,2016-04-07 13:00:00,short,3m,124.67,124.55,125.13618836467057,122.79143490598827,122.79143490598827,3.0000000000000036,2.9786757964617543,10,TP
EURJPY,1,2016-04-17 22:00:00,2016-04-17 23:00:00,2016-04-18 09:00:00,short,3m,122.55,122.07,122.6000418184003,120.47987454479907,122.6000418184003,-0.9999999999999991,-1.0235830448958043,10,SL
EURJPY,1,2016-11-15 09:00:00,2016-11-15 10:00:00,2016-11-23 15:00:00,long,3m,116.56,116.71,116.15755502246458,118.36733493260625,118.36733493260625,3.0000000000000004,2.9773733122604287,147,TP
EURJPY,1,2016-11-30 09:00:00,2016-11-30 10:00:00,2016-12-04 23:00:00,long,3m,120.14,120.31,119.7573241992454,121.9680274022638,119.7573241992454,-0.9999999999999992,-1.0226172377783165,59,SL
EURJPY,1,2017-02-06 13:00:00,2017-02-06 14:00:00,2017-02-10 01:00:00,short,3m,120.54,120.46,120.90009543311115,119.13971370066652,120.90009543311115,-0.9999999999999932,-1.0284029304999138,83,SL
EURJPY,1,2017-02-22 08:00:00,2017-02-22 09:00:00,2017-02-22 16:00:00,short,3m,119.33,119.14,119.4775196419848,118.12744107404559,119.4775196419848,-0.9999999999999875,-1.0370348816634123,7,SL
EURJPY,1,2017-03-09 09:00:00,2017-03-09 10:00:00,2017-03-10 09:00:00,long,3m,121.12,121.25,120.8316995835087,122.50490124947393,122.50490124947393,3.000000000000007,2.9701171705616853,23,TP
EURJPY,1,2017-03-29 11:00:00,2017-03-29 12:00:00,2017-03-29 13:00:00,short,3m,119.32,119.15,119.61758093047581,117.74725720857258,119.29,-0.2994134081933951,-0.32614674821063816,1,early_back_inside
EURJPY,1,2017-11-30 18:00:00,2017-11-30 19:00:00,2017-11-30 20:00:00,long,3m,133.86,134.03,133.54626796387308,135.48119610838074,133.85,-0.3721068413024876,-0.3979475941706914,1,early_back_inside
EURJPY,1,2017-12-20 16:00:00,2017-12-20 17:00:00,2017-12-22 01:00:00,long,3m,134.33,134.61,134.15831591750083,135.96505224749757,134.15831591750083,-0.9999999999999905,-1.0276742096618088,32,SL
EURJPY,1,2018-02-01 10:00:00,2018-02-01 11:00:00,2018-02-05 20:00:00,long,3m,136.27,136.43,135.9523954568814,137.86281362935586,135.9523954568814,-1.000000000000006,-1.0261722803522142,55,SL
EURJPY,1,2018-03-22 22:00:00,2018-03-22 23:00:00,2018-03-23 00:00:00,short,3m,129.35,129.16,129.89312552341264,126.96062342976207,129.34,-0.24552412138390806,-0.26257440759110773,1,early_back_inside
EURJPY,1,2018-04-09 13:00:00,2018-04-09 14:00:00,2018-04-09 15:00:00,long,3m,131.8,131.9,131.47036067826883,133.1889179651935,131.75,-0.34913005493911536,-0.3782242261840141,1,early_back_inside
EURJPY,1,2018-04-24 13:00:00,2018-04-24 14:00:00,2018-04-24 17:00:00,long,3m,133.07,133.43,133.0343447697335,134.6169656907995,133.0343447697335,-1.000000000000008,-1.0315931625409636,3,SL
EURJPY,1,2018-05-23 07:00:00,2018-05-23 08:00:00,2018-05-28 12:00:00,short,3m,129.22,128.87,129.52440171956854,126.90679484129441,126.90679484129441,3.0000000000000027,2.9808985832001964,73,TP
EURJPY,1,2018-08-03 13:00:00,2018-08-03 14:00:00,2018-08-07 18:00:00,short,3m,129.11,128.7,129.1084773667572,127.47456789972833,129.1084773667572,-0.9999999999999796,-1.0306014506977808,50,SL
EURJPY,1,2018-08-26 23:00:00,2018-08-27 00:00:00,2018-08-27 01:00:00,long,3m,129.43,129.58,129.2017968773843,130.71460936784715,129.41,-0.44949390905148573,-0.4825449317758265,1,early_back_inside
EURJPY,1,2018-10-08 08:00:00,2018-10-08 09:00:00,2018-10-18 17:00:00,short,3m,130.15,129.97,130.48905903395524,128.41282289813427,128.41282289813427,2.999999999999977,2.97591796080544,198,TP
EURJPY,1,2019-01-02 02:00:00,2019-01-02 03:00:00,2019-01-02 09:00:00,short,3m,125.53,125.49,125.66499191175882,124.96502426472352,124.96502426472352,3.0000000000000333,2.9285681270960073,6,TP
EURJPY,1,2019-03-22 14:00:00,2019-03-22 15:00:00,2019-03-25 08:00:00,short,3m,124.27,123.94,124.54957324912665,122.11128025262003,124.54957324912665,-0.9999999999999997,-1.0205061492083147,16,SL
EURJPY,1,2019-05-05 22:00:00,2019-05-05 23:00:00,2019-05-06 11:00:00,short,3m,123.99,123.72,124.10321387586283,122.57035837241149,124.10321387586283,-0.9999999999999957,-1.0326188606084323,12,SL
EURJPY,1,2019-07-16 09:00:00,2019-07-16 10:00:00,2019-07-16 14:00:00,short,3m,121.3,121.17,121.43751373848232,120.36745878455302,121.43751373848232,-0.9999999999999809,-1.0467265721413008,4,SL
