family,direction,lookback,move_bars,move_atr,trigger_atr,wick_ratio,close_location,bar_range_atr,body_max,range_width_max,bb_z,rsi_low,rsi_high,h4,hours,rr,stop_buffer_atr,max_risk_atr,max_hold,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,worst_year_r,worst_2y_r,is_trades,is_r,oos_trades,oos_r,score
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,12,75,61.33333333333333,10.579874921902354,0.14106499895869806,1.35373059810344,5.328075998148384,4,-2.593127838440454,-2.198598613468996,68,10.063743409719004,7,0.5161315121833512,16.536718853092566
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.25,2.0,12,31,64.51612903225806,3.606633682716356,0.11634302202310826,1.3433973436335054,2.319056831164052,2,-1.4102522644174669,-1.2410209420466538,27,2.5422299474724057,4,1.0644037352439502,15.388782540266835
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,0.8,0.25,2.0,12,31,64.51612903225806,3.606633682716356,0.11634302202310826,1.3433973436335054,2.319056831164052,2,-1.4102522644174669,-1.2410209420466538,27,2.5422299474724057,4,1.0644037352439502,15.388782540266835
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.15,2.0,8,40,65.0,4.769345593437178,0.11923363983592945,1.3550103163308407,3.3710889131162958,4,-1.430892843328746,-1.9136315274351152,36,3.7434483523690676,4,1.0258972410681104,13.93776059144359
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,0.8,0.15,2.0,8,40,65.0,4.769345593437178,0.11923363983592945,1.3550103163308407,3.3710889131162958,4,-1.430892843328746,-1.9136315274351152,36,3.7434483523690676,4,1.0258972410681104,13.93776059144359
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,any,,1.0,0.25,2.0,8,120,60.0,15.481706482532111,0.1290142206877676,1.324227958542995,5.616225006300937,3,-1.98737162139859,-3.73867065565911,108,15.437339500391326,12,0.04436698214078283,13.771274331140392
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,any,,1.0,0.25,2.0,8,120,60.0,15.481706482532111,0.1290142206877676,1.324227958542995,5.616225006300937,3,-1.98737162139859,-3.73867065565911,108,15.437339500391326,12,0.04436698214078283,13.771274331140392
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.25,2.0,12,40,57.49999999999999,3.926159463708216,0.0981539865927054,1.2309839103512057,3.2100294334696287,3,-1.704427934218415,-1.0677977219975197,36,2.2617557284642387,4,1.6644037352439778,12.819911434525023
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,12,40,57.49999999999999,3.926159463708216,0.0981539865927054,1.2309839103512057,3.2100294334696287,3,-1.704427934218415,-1.0677977219975197,36,2.2617557284642387,4,1.6644037352439778,12.819911434525023
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,0.8,0.25,2.0,8,31,61.29032258064516,2.7813258876122937,0.08972018992297721,1.2754973768022375,2.2509877126026794,2,-1.3421831458560933,-1.1729518234852803,27,1.7169221523683436,4,1.0644037352439502,12.21981834398468
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.25,2.0,8,31,61.29032258064516,2.7813258876122937,0.08972018992297721,1.2754973768022375,2.2509877126026794,2,-1.3421831458560933,-1.1729518234852803,27,1.7169221523683436,4,1.0644037352439502,12.21981834398468
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.15,2.0,12,31,58.06451612903226,3.2692689755857343,0.10546028953502369,1.2554906230066782,2.945602213981446,2,-1.3802256706269072,-1.7949983307930935,27,1.6433717345176406,4,1.6258972410680934,11.989175008619377
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.15,2.0,12,31,58.06451612903226,3.2692689755857343,0.10546028953502369,1.2554906230066782,2.945602213981446,2,-1.3802256706269072,-1.7949983307930935,27,1.6433717345176406,4,1.6258972410680934,11.989175008619377
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,8,75,60.0,10.361869931995605,0.1381582657599414,1.3657436367361329,6.349456175373202,4,-2.4700357119660667,-3.926522239724653,68,9.119169954495579,7,1.2426999775000291,11.589472361380029
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,70,neutral,,0.8,0.15,2.0,8,50,64.0,4.70300930248741,0.0940601860497482,1.2683794972189286,3.7977799620250607,3,-2.209404075870389,-1.8662982916206787,45,2.941759401396656,5,1.761249901090753,10.720190066003255
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,0.8,0.15,2.0,8,50,64.0,4.70300930248741,0.0940601860497482,1.2683794972189286,3.7977799620250607,3,-2.209404075870389,-1.8662982916206787,45,2.941759401396656,5,1.761249901090753,10.720190066003255
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.25,2.0,8,101,58.415841584158414,8.416784447621755,0.0833344994814035,1.2085879169286136,5.018477378581688,4,-2.3334002318168174,-2.26948215428831,91,8.42593146910749,10,-0.009147021485735096,9.046535634084753
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.25,2.0,12,40,62.5,2.926159463708231,0.07315398659270578,1.1973376910704905,2.6731794177109647,2,-1.9044279342184354,-1.6677977219975715,36,1.8617557284642818,4,1.0644037352439502,8.811160350728306
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,0.8,0.25,2.0,12,40,62.5,2.926159463708231,0.07315398659270578,1.1973376910704905,2.6731794177109647,2,-1.9044279342184354,-1.6677977219975715,36,1.8617557284642818,4,1.0644037352439502,8.811160350728306
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,8,44,61.36363636363637,6.154173003053491,0.1398675682512157,1.3590448158811768,5.3984391678486645,5,-3.24341442688509,-2.492845027345326,41,6.575876760797439,3,-0.42170375774394886,8.687903268535488
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,1.0,0.25,2.0,8,44,61.36363636363637,6.154173003053491,0.1398675682512157,1.3590448158811768,5.3984391678486645,5,-3.24341442688509,-2.492845027345326,41,6.575876760797439,3,-0.42170375774394886,8.687903268535488
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,70,neutral,,0.8,0.15,2.0,12,50,66.0,4.493567065349007,0.08987134130698013,1.2435205766056807,4.2277311054041995,3,-3.0543547427991857,-2.7112489585494757,45,2.7323171642582524,5,1.761249901090753,7.879909600001264
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,0.8,0.15,2.0,12,50,66.0,4.493567065349007,0.08987134130698013,1.2435205766056807,4.2277311054041995,3,-3.0543547427991857,-2.7112489585494757,45,2.7323171642582524,5,1.761249901090753,7.879909600001264
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,30,75,neutral,,1.0,0.25,2.0,8,164,57.92682926829268,11.968637684802694,0.07297949807806521,1.1778358323211866,7.591932067724316,5,-3.6972772687709385,-2.1485584880279425,148,9.907589951046365,16,2.061047733756329,7.772641599732737
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,70,neutral,,1.0,0.25,2.0,8,75,58.666666666666664,8.266695031278115,0.11022260041704153,1.2774145584202437,6.146491142424073,5,-3.3675273963474206,-3.985418916619556,69,7.416994860256777,6,0.8497001710213401,7.444231067378238
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,75,neutral,,1.0,0.25,2.0,8,75,58.666666666666664,8.266695031278115,0.11022260041704153,1.2774145584202437,6.146491142424073,5,-3.3675273963474206,-3.985418916619556,69,7.416994860256777,6,0.8497001710213401,7.444231067378238
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,8,50,60.0,5.608448030947851,0.11216896061895701,1.27439032774447,6.443256886843165,6,-4.28823214587959,-3.5376627463398274,45,4.172575163358864,5,1.4358728675889851,7.175185763122431
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,1.0,0.25,2.0,8,50,60.0,5.608448030947851,0.11216896061895701,1.27439032774447,6.443256886843165,6,-4.28823214587959,-3.5376627463398274,45,4.172575163358864,5,1.4358728675889851,7.175185763122431
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,75,neutral,,1.0,0.25,2.0,8,142,57.74647887323944,12.343096220248906,0.08692321281865427,1.2135715936064784,8.301874054282738,7,-3.6972772687709385,-2.956205220610722,129,9.030201487506815,13,3.3128947327420937,7.169421820240048
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,30,75,neutral,,1.0,0.25,2.0,12,164,57.3170731707317,11.237258678260972,0.06851986998939617,1.154734484401913,7.859664622566786,5,-3.6972772687709385,-2.065783811844356,148,10.355278870337823,16,0.8819798079231496,6.849969742055605
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.25,2.0,8,40,60.0,2.1008516686041694,0.05252129171510424,1.145679662772188,2.6948844364918396,2,-1.6435101802983616,-1.4068799680774977,36,1.0364479333602186,4,1.0644037352439502,6.6748672572792715
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,0.8,0.25,2.0,8,40,60.0,2.1008516686041694,0.05252129171510424,1.145679662772188,2.6948844364918396,2,-1.6435101802983616,-1.4068799680774977,36,1.0364479333602186,4,1.0644037352439502,6.6748672572792715
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.25,2.0,8,40,55.00000000000001,2.527222709934006,0.06318056774835015,1.1523304455665162,3.585715376482095,3,-2.3534265307820665,-1.7139683677585227,36,0.862818974690029,4,1.6644037352439778,6.577656511883472
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,8,40,55.00000000000001,2.527222709934006,0.06318056774835015,1.1523304455665162,3.585715376482095,3,-2.3534265307820665,-1.7139683677585227,36,0.862818974690029,4,1.6644037352439778,6.577656511883472
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,any,,1.0,0.15,2.0,8,121,59.50413223140496,12.680388253444608,0.10479659713590585,1.2528205317184986,6.466783820095321,3,-3.8232058082126867,-4.924884931829109,109,11.429335043614534,12,1.2510532098300766,6.441763180132856
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,any,,1.0,0.15,2.0,8,121,59.50413223140496,12.680388253444608,0.10479659713590585,1.2528205317184986,6.466783820095321,3,-3.8232058082126867,-4.924884931829109,109,11.429335043614534,12,1.2510532098300766,6.441763180132856
stretch_reversal,both,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,12,90,58.88888888888889,8.353675730788606,0.0928186192309845,1.2163687191079136,7.015349620435291,6,-3.7718661093304324,-3.499412313663499,81,5.9799675932723195,9,2.373708137516285,5.8118728110849585
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,30,75,neutral,,1.0,0.25,2.0,8,67,56.71641791044776,4.076401188970792,0.06084180879060883,1.145613580167906,4.885434993761672,3,-1.6751832577512311,-2.4357800390615605,60,1.613206627250038,7,2.463194561720753,4.379565233992497
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,75,neutral,,1.0,0.25,2.0,8,67,56.71641791044776,4.076401188970792,0.06084180879060883,1.145613580167906,4.885434993761672,3,-1.6751832577512311,-2.4357800390615605,60,1.613206627250038,7,2.463194561720753,4.379565233992497
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.25,2.0,8,75,62.66666666666667,4.7797380266334475,0.06372984035511263,1.177560607993051,4.975827216702994,4,-2.496406753295883,-2.752893281054323,68,4.337038049133483,7,0.44269997749996426,4.374642195779662
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,12,50,60.0,4.42751626708039,0.0885503253416078,1.204873523163526,6.443256886843165,6,-4.28823214587959,-3.5376627463398274,45,3.718211864808082,5,0.7093044022723072,3.93431891874243
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,1.0,0.25,2.0,12,50,60.0,4.42751626708039,0.0885503253416078,1.204873523163526,6.443256886843165,6,-4.28823214587959,-3.5376627463398274,45,3.718211864808082,5,0.7093044022723072,3.93431891874243
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,25,75,neutral,,1.0,0.25,2.0,12,142,58.45070422535211,11.57042232499225,0.08148184735910036,1.1856913165614913,7.560781920806317,7,-3.6972772687709385,-4.536899432608413,129,9.436595518083337,13,2.1338268069089144,3.2535270765804416
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,any,,1.0,0.15,2.0,12,121,59.50413223140496,10.235993333453454,0.08459498622688805,1.193528778875546,6.466783820095321,3,-3.8232058082126867,-4.924884931829109,109,8.98494012362338,12,1.2510532098300766,3.0251656110202916
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,any,,1.0,0.15,2.0,12,121,59.50413223140496,10.235993333453454,0.08459498622688805,1.193528778875546,6.466783820095321,3,-3.8232058082126867,-4.924884931829109,109,8.98494012362338,12,1.2510532098300766,3.0251656110202916
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.15,2.0,8,31,54.83870967741935,2.0289454815690746,0.06544985424416369,1.1631736771994186,3.7811106437718625,5,-2.2548027387440728,-3.313258963213363,27,0.4030482405009812,4,1.6258972410680934,2.9598210430326555
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.15,2.0,8,31,54.83870967741935,2.0289454815690746,0.06544985424416369,1.1631736771994186,3.7811106437718625,5,-2.2548027387440728,-3.313258963213363,27,0.4030482405009812,4,1.6258972410680934,2.9598210430326555
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,70,neutral,,0.8,0.15,2.0,8,65,61.53846153846154,2.8100027157746963,0.043230811011918405,1.1117406014082343,5.011243912235411,3,-2.209404075870389,-2.1220448351811343,58,1.380102477651771,7,1.4299002381229247,2.4687915631448005
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,0.8,0.15,2.0,8,65,61.53846153846154,2.8100027157746963,0.043230811011918405,1.1117406014082343,5.011243912235411,3,-2.209404075870389,-2.1220448351811343,58,1.380102477651771,7,1.4299002381229247,2.4687915631448005
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.15,2.0,12,76,65.78947368421053,5.95613106392998,0.07837014557802605,1.212231048035111,5.402202369845,5,-4.652710761680559,-2.736840107709879,69,6.292314661774549,7,-0.3361835978445691,2.201415469774086
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,70,neutral,,1.0,0.25,2.0,8,79,58.22784810126582,4.358734241367788,0.05517385115655428,1.1295988130500523,5.914224594655735,4,-2.9026315541875736,-2.823631462566143,70,3.2414939540756347,9,1.1172402872921536,2.1834406961510897
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.25,2.0,8,79,58.22784810126582,4.358734241367788,0.05517385115655428,1.1295988130500523,5.914224594655735,4,-2.9026315541875736,-2.823631462566143,70,3.2414939540756347,9,1.1172402872921536,2.1834406961510897
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,0.8,0.25,2.0,12,75,64.0,4.86884800694572,0.06491797342594294,1.1735612219822669,4.35992098267525,4,-2.793127838440447,-2.4906623904296605,68,5.152716494762435,7,-0.2838684878167135,2.1767691567451877
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,30,70,neutral,,1.0,0.25,2.0,8,97,58.76288659793815,7.892236495831904,0.08136326284362788,1.200784711638063,5.173311467811976,4,-2.0220940110197074,-2.9892206867725397,88,8.294383323796328,9,-0.402146827964424,2.1510596449552013
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,30,75,neutral,,1.0,0.25,2.0,8,97,58.76288659793815,7.892236495831904,0.08136326284362788,1.200784711638063,5.173311467811976,4,-2.0220940110197074,-2.9892206867725397,88,8.294383323796328,9,-0.402146827964424,2.1510596449552013
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.15,2.0,12,40,55.00000000000001,1.5178041917616376,0.03794510479404094,1.0832235148082063,4.1950212683270935,3,-1.7649582141547762,-2.078123097644696,36,-0.10809304930645525,4,1.6258972410680934,1.9657521102578563
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.15,2.0,12,40,55.00000000000001,1.5178041917616376,0.03794510479404094,1.0832235148082063,4.1950212683270935,3,-1.7649582141547762,-2.078123097644696,36,-0.10809304930645525,4,1.6258972410680934,1.9657521102578563
stretch_reversal,both,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.25,2.0,12,119,56.30252100840336,6.686703850431952,0.056190788659092036,1.1260099427893047,6.099917421644337,4,-2.346622248135761,-3.464652404612844,106,4.631628293212498,13,2.0550755572194537,1.7559760850863766
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,70,any,,1.0,0.25,2.0,12,120,60.0,12.558973002862862,0.10465810835719051,1.2462095814479683,5.616225006300937,3,-1.98737162139859,-3.73867065565911,108,13.241174486038755,12,-0.6822014831758951,1.4439233486456455
stretch_reversal,long,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,any,,1.0,0.25,2.0,12,120,60.0,12.558973002862862,0.10465810835719051,1.2462095814479683,5.616225006300937,3,-1.98737162139859,-3.73867065565911,108,13.241174486038755,12,-0.6822014831758951,1.4439233486456455
stretch_reversal,both,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,75,neutral,,1.0,0.25,2.0,8,119,57.14285714285714,6.885956951301793,0.05786518446472095,1.1371078720543437,7.121297598869156,4,-2.3334002318168174,-3.3965832860514724,106,4.104312928765661,13,2.7816440225361316,1.401217126421055
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,30,70,neutral,,1.0,0.25,2.0,8,180,56.666666666666664,9.749394904986397,0.05416330502770221,1.1286550567942926,8.489911848425223,5,-2.8614381401991946,-3.427950840453062,163,8.74689209252617,17,1.0025028124602293,1.1134121662486454
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,1.8,30,75,neutral,,1.0,0.25,2.0,8,113,58.4070796460177,9.398163938252727,0.08316959237391794,1.2039307264124561,7.811601678068051,4,-3.6953577127985127,-5.1216349565906025,101,7.009519722195286,12,2.3886442160574424,1.0489083947140347
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,1.8,30,70,neutral,,1.0,0.25,2.0,8,113,58.4070796460177,9.398163938252727,0.08316959237391794,1.2039307264124561,7.811601678068051,4,-3.6953577127985127,-5.1216349565906025,101,7.009519722195286,12,2.3886442160574424,1.0489083947140347
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,1.8,25,75,neutral,,1.0,0.25,2.0,8,88,57.95454545454546,9.077250778905148,0.10315057703301304,1.2563859496628047,7.896274086957405,7,-5.499941666165483,-6.117833186437618,80,6.369973982550874,8,2.7072767963542743,0.9054980223939584
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,1.8,25,70,neutral,,1.0,0.25,2.0,8,88,57.95454545454546,9.077250778905148,0.10315057703301304,1.2563859496628047,7.896274086957405,7,-5.499941666165483,-6.117833186437618,80,6.369973982550874,8,2.7072767963542743,0.9054980223939584
stretch_reversal,both,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.25,2.0,8,90,57.77777777777777,8.135670740881858,0.09039634156535398,1.2197044447746006,8.03672979766011,6,-3.6487739828560457,-5.227335939919155,81,5.035394138048895,9,3.100276602832963,0.869685307855006
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,1.8,30,70,neutral,,1.0,0.25,2.0,12,113,57.52212389380531,7.236817967243237,0.06404263687825873,1.143859052070297,6.96362823516316,5,-3.6953577127985127,-4.105270545165088,101,6.027241677018973,12,1.2095762902242637,0.7776292459430891
stretch_reversal,long,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,1.8,30,75,neutral,,1.0,0.25,2.0,12,113,57.52212389380531,7.236817967243237,0.06404263687825873,1.143859052070297,6.96362823516316,5,-3.6953577127985127,-4.105270545165088,101,6.027241677018973,12,1.2095762902242637,0.7776292459430891
stretch_reversal,both,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,2.1,25,75,neutral,,1.0,0.15,2.0,12,76,57.89473684210527,4.716071544352393,0.06205357295200517,1.1402034868385587,7.4623605955566115,5,-4.652710761680559,-3.3368401077098193,69,4.2522551421969785,7,0.46381640215541386,0.7176702109449948
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,25,70,neutral,,0.8,0.15,2.0,12,65,63.07692307692307,2.600560478636293,0.04000862274825066,1.0997287376026814,5.220686149373815,3,-3.0543547427991857,-2.7112489585494757,58,1.1706602405133681,7,1.4299002381229247,0.5284615499169059
stretch_reversal,short,any,6,1.2,1.0,0.45,0.65,0.8,0.75,999.0,2.1,30,70,neutral,,0.8,0.15,2.0,12,65,63.07692307692307,2.600560478636293,0.04000862274825066,1.0997287376026814,5.220686149373815,3,-3.0543547427991857,-2.7112489585494757,58,1.1706602405133681,7,1.4299002381229247,0.5284615499169059
stretch_reversal,short,any,6,1.2,1.0,0.55,0.65,0.8,0.75,999.0,1.8,30,75,neutral,,1.0,0.25,2.0,12,67,56.71641791044776,4.529975533049739,0.06761157512014536,1.1506354449094434,6.443367510508923,3,-2.4335256476553497,-4.108708905406581,60,2.0667809713289853,7,2.463194561720753,0.3589701261325189
